OneGoal ID,Selectivity,College/University,Recommended Institution,Grad Rate Quartile,Website,Opportunity Programs,City,State,Region,Sector,Locale,Size,% Pell Grant,% African American,% Hispanic,% In State,HBCU,Hispanic Serving Institution,On Campus Housing?,6 Year Grad Rate (Overall),6 Year Grad Rate (Minority),Grad Rate Quartile,Net Price: 0-30,Median Debt of Graduates,Median Salary After Attending,Percent Earning Over HS Grad,CUNY/SUNY
12653,Two-Year College,Norwalk Community College,,,https://norwalk.edu,,Norwalk,CT,,Public,City,"Small (1,000-5,000)",56,17,37,99,,,No,9,7,,"$6,629 ","$3,500 ","$45,900 ",78,
12658,Two-Year College,Capital Community College,,,www.ccc.commnet.edu,,Hartford,CT,,Public,City,"Very Small (<1,000)",85,35,27,100,,,No,11,7,,"$6,800 ","$10,000 ","$40,600 ",72,
12648,Two-Year College,Housatonic Community College - CT,,,www.hcc.commnet.edu,,Bridgeport,CT,,Public,City,"Small (1,000-5,000)",67,31,33,99,,,No,12,6,,"$5,257 ","$6,471 ","$16,500 ",37,
12649,Two-Year College,Naugatuck Valley Community College,,,www.nv.edu,,Waterbury,CT,,Public,Suburb,"Small (1,000-5,000)",53,10,28,100,,Yes,No,14,6,,"$5,056 ","$5,375 ","$37,300 ",72,
12650,Two-Year College,Gateway Community College (Conn.),,,www.gatewayct.edu/,,New Haven,CT,,Public,City,"Small (1,000-5,000)",63,24,26,99,,Yes,No,10,6,,"$5,204 ","$6,800 ","$32,600 ",62,
12652,Two-Year College,Manchester Community College (Conn.),,,www.manchestercc.edu/,,Manchester,CT,,Public,Suburb,"Small (1,000-5,000)",52,16,19,99,,,No,18,6,,"$3,400 ","$4,500 ","$25,800 ",51,
12660,Two-Year College,Middlesex Community College (Conn.),,,www.mxcc.edu,,Middletown,CT,,Public,City,"Very Small (<1,000)",51,10,19,100,,,No,19,6,,"$5,345 ","$5,713 ","$42,400 ",78,
12655,Two-Year College,Three Rivers Community College (Conn.),,,www.threerivers.edu,,Norwich,CT,,Public,City,"Small (1,000-5,000)",53,9,16,99,,,No,15,3,,"$6,075 ","$10,500 ","$22,300 ",47,
12662,Two-Year College,Tunxis Community College,,,www.tunxis.edu,,Farmington,CT,,Public,Suburb,"Small (1,000-5,000)",50,7,20,100,,,No,12,2,,"$6,238 ","$8,500 ","$27,000 ",52,
14005,Noncompetitive,Bais Binyomin Academy,,,baisbinyominacademy.com,,Stamford,CT,,Private not-for-profit,Suburb,"Very Small (<1,000)",0,0,0,43,,,No,50,,,,,,,
14007,Less Competitive,Goodwin College,,,www.goodwin.edu,,East Hartford,CT,,Private not-for-profit,City,"Very Small (<1,000)",74,22,22,97,,Yes,No,,,,"$22,077 ","$33,764 ","$19,800 ",42,
14168,Less Competitive,Charter Oak State College,,,www.charteroak.edu,,New Britain,CT,,Public,Suburb,"Very Small (<1,000)",17,16,14,60,,,No,,,,,"$18,000 ","$30,800 ",60,
10027,Noncompetitive,Paier College of Art Inc,,,www.paiercollegeofart.edu,,Hamden,CT,,Private for-profit,Suburb,"Very Small (<1,000)",25,6,17,100,,,No,66,50,,"$11,093 ","$24,305 ","$30,100 ",59,
12170,Less Competitive,University of Connecticut-Tri-Campus,,,uconn.edu/,,Waterbury,CT,,Public,Suburb,"Small (1,000-5,000)",41,12,15,100,,,No,52,48,,"$3,730 ","$21,500 ","$44,100 ",76,
10285,Less Competitive,Southern Connecticut State University,,,www.southernct.edu,,New Haven,CT,,Public,City,"Medium (5,000-15,000)",41,17,14,95,,,Yes,53,46,,"$13,571 ","$24,450 ","$36,800 ",64,
11117,Less Competitive,Albertus Magnus College,,,www.albertus.edu,,New Haven,CT,,Private not-for-profit,City,"Small (1,000-5,000)",63,34,18,89,,,Yes,50,44,,"$21,573 ","$29,000 ","$24,800 ",49,
10591,Less Competitive,Western Connecticut State University,,,www.wcsu.edu,,Danbury,CT,,Public,City,"Small (1,000-5,000)",38,11,18,92,,,Yes,42,36,,"$15,556 ","$24,250 ","$19,900 ",37,
10339,Less Competitive,University of Bridgeport,,,www.bridgeport.edu,,Bridgeport,CT,,Private not-for-profit,City,"Small (1,000-5,000)",58,34,20,44,,,Yes,28,25,,"$21,387 ","$28,250 ","$36,200 ",72,
14130,Noncompetitive,University of Phoenix-Fairfield County Campus,,,www.phoenix.edu,,Norwalk,CT,,Private for-profit,City,"Very Small (<1,000)",29,0,0,,,,No,50,10,,"$17,884 ","$35,500 ","$15,400 ",27,
14006,Noncompetitive,Lincoln College of New England-Southington,,,www.lincolncollegene.edu,,Southington,CT,,Private for-profit,Suburb,"Very Small (<1,000)",68,20,14,90,,,Yes,14,8,,"$23,687 ","$24,599 ","$28,100 ",55,
11513,Competitive,Quinnipiac University,,,www.qu.edu,,Hamden,CT,,Private not-for-profit,Suburb,"Medium (5,000-15,000)",15,5,9,26,,,Yes,76,81,,"$26,380 ","$26,000 ","$32,500 ",64,
10420,Competitive,Sacred Heart University,,,www.sacredheart.edu,,Fairfield,CT,,Private not-for-profit,Suburb,"Medium (5,000-15,000)",15,4,10,27,,,Yes,67,64,,"$30,549 ","$25,000 ","$30,100 ",61,
12169,Competitive,University of Connecticut-Stamford,,,uconn.edu/,,Stamford,CT,,Public,City,"Small (1,000-5,000)",39,10,25,91,,,Yes,48,51,,"$4,831 ","$21,500 ","$37,400 ",72,
10443,Competitive,Eastern Connecticut State University,,,www.easternct.edu/,,Willimantic,CT,,Public,Town,"Small (1,000-5,000)",35,8,11,88,,,Yes,56,48,,"$12,991 ","$23,000 ","$29,700 ",58,
10909,Competitive,Central Connecticut State University,,,www.ccsu.edu,,New Britain,CT,,Public,Suburb,"Medium (5,000-15,000)",38,12,14,90,,,Yes,52,46,,"$13,002 ","$22,894 ","$19,100 ",42,
11366,Competitive,University of Hartford,,,www.hartford.edu,,West Hartford,CT,,Private not-for-profit,City,"Medium (5,000-15,000)",33,15,12,40,,,Yes,56,41,,"$24,987 ","$27,000 ","$27,300 ",55,
12087,Competitive,Saint Joseph College,,,www.usj.edu,Bottom Line,West Hartford,CT,,Private not-for-profit,City,"Small (1,000-5,000)",34,15,16,93,,,Yes,51,40,,"$20,680 ","$27,000 ","$29,800 ",59,
10411,Competitive,Mitchell College,,,www.mitchell.edu,,New London,CT,,Private not-for-profit,City,"Very Small (<1,000)",40,13,10,65,,,Yes,45,39,,"$22,869 ","$26,708 ","$69,000 ",92,
11126,Competitive,University of New Haven,,,www.newhaven.edu,,West Haven,CT,,Private not-for-profit,Suburb,"Medium (5,000-15,000)",29,11,10,34,,,Yes,49,39,,"$25,179 ","$27,000 ","$29,200 ",56,
10105,Competitive,Post University,,,www.post.edu/,,Waterbury,CT,,Private for-profit,Suburb,"Small (1,000-5,000)",66,25,7,19,,,Yes,25,18,,"$36,779 ","$25,857 ",,,
12168,Competitive +,University of Connecticut-Avery Point,,,uconn.edu/,,Groton,CT,,Public,Suburb,"Very Small (<1,000)",30,5,10,98,,,No,54,48,,"$4,892 ","$21,500 ","$29,700 ",58,
10634,Very Competitive +,Lyme Academy College of Fine Arts,,,www.lymeacademy.edu,,Old Lyme,CT,,Private not-for-profit,Suburb,"Very Small (<1,000)",53,5,8,71,,,Yes,95,100,,"$20,811 ","$27,000 ","$53,900 ",86,
10986,Very Competitive +,Fairfield University,,,fairfield.edu,,Fairfield,CT,,Private not-for-profit,Suburb,"Small (1,000-5,000)",13,2,8,27,,,Yes,80,80,,"$25,579 ","$26,778 ","$30,300 ",60,
11429,Highly Competitive,University of Connecticut,,,uconn.edu/,,Storrs,CT,,Public,Suburb,"Large (15,000+)",18,6,10,66,,,Yes,81,73,,"$11,626 ","$21,500 ","$52,200 ",82,
10603,Most Competitive,Wesleyan University,,,www.wesleyan.edu,,Middletown,CT,,Private not-for-profit,City,"Small (1,000-5,000)",22,7,10,7,,,Yes,93,94,,"$5,736 ","$18,633 ","$24,600 ",50,
10385,Most Competitive,Connecticut College,,,www.conncoll.edu,,New London,CT,,Private not-for-profit,City,"Small (1,000-5,000)",17,4,9,13,,,Yes,83,93,,"$6,586 ","$24,050 ","$25,000 ",50,
11281,Most Competitive,United States Coast Guard Academy,,,www.uscga.edu,,New London,CT,,Public,City,"Very Small (<1,000)",0,6,9,5,,,Yes,91,93,,,,,,
11525,Most Competitive,Yale University,,,www.yale.edu,,New Haven,CT,,Private not-for-profit,City,"Medium (5,000-15,000)",17,7,12,6,,,Yes,96,93,,"$7,596 ","$12,000 ","$36,600 ",68,
10286,Highly Competitive +,Trinity College,,,www.trincoll.edu,,Hartford,CT,,Private not-for-profit,City,"Small (1,000-5,000)",12,6,7,13,,,Yes,84,85,,"$8,319 ","$21,500 ","$31,900 ",64,
10601,No Rating,Holy Apostles College and Seminary,,,www.holyapostles.edu,,Cromwell,CT,,Private not-for-profit,Suburb,"Very Small (<1,000)",25,0,18,19,,,No,0,0,,"$13,413 ",,"$51,000 ",82,
10806,Less Competitive,Gallaudet University,,,www.gallaudet.edu,,Washington,DC,,Private not-for-profit,City,"Small (1,000-5,000)",57,15,10,1,,,Yes,47,42,,"$10,280 ","$16,321 ","$24,700 ",49,
14140,Noncompetitive,University of Phoenix-Washington DC Campus,,,www.phoenix.edu,,Washington,DC,,Private for-profit,City,"Very Small (<1,000)",60,30,3,60,,,No,15,26,,"$17,821 ","$35,500 ","$26,900 ",53,
10067,Noncompetitive,Potomac College (DC),,,www.potomac.edu,,Washington,DC,,Private for-profit,City,"Very Small (<1,000)",50,57,2,41,,,No,15,25,,"$19,133 ","$30,500 ","$15,100 ",26,
10750,Less Competitive,University of the District of Columbia,,,www.udc.edu,,Washington,DC,,Public,City,"Small (1,000-5,000)",59,58,11,83,Yes,,No,15,16,,"$14,730 ","$20,000 ","$66,000 ",86,
11028,Noncompetitive,Strayer University,,,www.strayer.edu/district-columbia/washington,,Washington,DC,,Private for-profit,City,"Very Small (<1,000)",59,79,9,45,,,No,40,12,,,"$39,500 ","$54,300 ",86,
10975,Very Competitive,Catholic University of America,,,https://www.catholic.edu,,Washington,DC,,Private not-for-profit,City,"Small (1,000-5,000)",14,5,13,2,,,Yes,67,63,,"$31,970 ","$26,000 ","$43,300 ",76,
11135,Competitive +,Howard University,,,www.howard.edu,,Washington,DC,,Private not-for-profit,City,"Medium (5,000-15,000)",47,90,1,2,Yes,,Yes,60,60,,"$20,770 ","$27,000 ","$33,500 ",65,
10238,Competitive +,Trinity Washington University,,,www.trinitydc.edu,,Washington,DC,,Private not-for-profit,City,"Small (1,000-5,000)",81,65,19,60,,,Yes,45,46,,"$13,351 ","$30,375 ","$20,800 ",35,
10252,Most Competitive,Georgetown University,,,www.georgetown.edu,,Washington,DC,,Private not-for-profit,City,"Medium (5,000-15,000)",13,6,8,1,,,Yes,95,93,,"$10,197 ","$17,500 ","$29,000 ",58,
10553,Highly Competitive +,American University,,,WWW.AMERICAN.EDU,,Washington,DC,,Private not-for-profit,City,"Medium (5,000-15,000)",20,7,12,1,,,Yes,82,79,,"$24,281 ","$23,500 ","$50,900 ",79,
10716,Most Competitive,George Washington University,,,www.gwu.edu,,Washington,DC,,Private not-for-profit,City,"Large (15,000+)",14,7,9,1,,,Yes,79,77,,"$19,079 ","$25,175 ","$28,800 ",59,
15147,No Rating,Institute of World Politics,,,www.iwp.edu/,,Washington,DC,,Private not-for-profit,City,"Very Small (<1,000)",,,,,,,No,,,,,,"$23,300 ",46,
11207,Special,Corcoran College of Art and Design,,,www.corcoran.edu,,Washington,DC,,Private not-for-profit,City,"Very Small (<1,000)",39,11,11,,,,No,61,46,,"$29,538 ","$27,000 ",,,
12664,Two-Year College,Delaware College of Art and Design,,,www.dcad.edu,,Wilmington,DE,,Private not-for-profit,City,"Very Small (<1,000)",51,19,7,27,,,Yes,60,44,,"$23,484 ","$12,000 ","$26,400 ",53,
12663,Two-Year College,Delaware Technical and Community College Owens Campus,,,https://www.dtcc.edu/our-campuses/georgetown,,Georgetown,DE,,Public,Town,"Small (1,000-5,000)",53,17,9,95,,,No,18,14,,"$6,266 ","$5,943 ","$54,100 ",84,
12666,Two-Year College,Delaware Technical and Community College-Terry,,,https://www.dtcc.edu/our-campuses/dover,,Dover,DE,,Public,City,"Medium (5,000-15,000)",49,25,11,96,,,No,13,7,,"$6,597 ","$8,000 ","$49,700 ",81,
12665,Two-Year College,Delaware Technical and Community College Stanton-Wilmington Campus,,,https://www.dtcc.edu/our-campuses/wilmington,,Wilmington,DE,,Public,City,"Small (1,000-5,000)",44,27,11,96,,,No,8,3,,"$6,433 ","$7,000 ","$30,200 ",60,
11035,Noncompetitive,Delaware State University,,,www.desu.edu,,Dover,DE,,Public,City,"Small (1,000-5,000)",60,70,6,32,Yes,,Yes,43,42,,"$15,762 ","$29,000 ","$64,000 ",88,
10926,Noncompetitive,Wilmington University,,,www.wilmu.edu,,New Castle,DE,,Private not-for-profit,Suburb,"Medium (5,000-15,000)",41,25,3,76,,,No,28,20,,"$14,250 ","$18,192 ","$34,300 ",68,
10109,Less Competitive,Wesley College (DE),,,www.wesley.edu,,Dover,DE,,Private not-for-profit,City,"Small (1,000-5,000)",63,42,6,43,,,Yes,18,18,,"$19,444 ","$30,750 ","$56,100 ",85,
12319,Noncompetitive,Widener University-Delaware Campus,,,www.widener.edu,,Wilmington,DE,,Private not-for-profit,Suburb,"Very Small (<1,000)",20,21,6,29,,,No,80,0,,"$21,258 ","$27,800 ",,,
11384,Competitive,Goldey-Beacom College,,,www.gbc.edu,,Wilmington,DE,,Private not-for-profit,Suburb,"Very Small (<1,000)",55,28,6,89,,,Yes,44,23,,"$19,080 ","$24,375 ","$28,700 ",55,
11245,Very Competitive +,University of Delaware,,,www.udel.edu/,,Newark,DE,,Public,Suburb,"Large (15,000+)",14,6,8,38,,,Yes,81,74,,"$11,750 ","$24,127 ","$41,700 ",76,
12671,Two-Year College,Florida Career College at Clearwater,,,www.careercollege.edu,,Clearwater,FL,,,,,,,,,,,,,,,,,,,
12673,Two-Year College,Florida College of Natural Health at Pompano Beach,,,www.steinered.com,,Pompano Beach,FL,,,,,,,,,,,,,,,,,,,
12677,Two-Year College,Meridian Career Institute,,,www.meridian.edu,,Sarasota,FL,,Private for-profit,Rural,"Very Small (<1,000)",87,27,16,100,,,No,67,,,"$14,802 ","$12,970 ","$43,400 ",82,
12679,Two-Year College,Sanford-Brown Institute at Tampa,,,www.sanfordbrown.edu/Orlando,,Orlando,FL,,Private for-profit,Suburb,"Very Small (<1,000)",87,17,36,,,,No,,,,"$16,691 ","$9,500 ",,,
12681,Two-Year College,Professional Training Center,,,www.ptcmatt.com/,,Miami,FL,,,,,,,,,,,,,,,,,,,
12682,Two-Year College,Florida College of Natural Health-Altamonte Springs,,,WWW.FCNH.COM,,Maitland,FL,,,,,,,,,,,,,,,,,,,
12683,Two-Year College,Stenotype Institute of Jacksonville Inc-Orlando,,,www.stenotype.edu,,Orlando,FL,,,Suburb,"Very Small (<1,000)",47,,,,,,No,,,,"$17,771 ",,,,
12690,Two-Year College,Lake-Sumter Community College,,,www.lssc.edu,,Leesburg,FL,,Public,Suburb,"Small (1,000-5,000)",46,9,7,100,,,No,,,,"$3,621 ","$6,375 ",,,
12691,Two-Year College,South Florida Community College,,,www.southflorida.edu,,Avon Park,FL,,Public,Rural,"Very Small (<1,000)",60,11,35,100,,,No,,,,"$4,886 ","$5,977 ","$25,100 ",50,
12693,Two-Year College,Everest Institute - Kendall,,,www.everest.edu/campus/kendall,,Miami,FL,,,,,,,,,,,,,,,,,,,
12694,Two-Year College,City College at Casselberry,,,www.citycollegeorlando.edu,,Casselberry,FL,,,,,,,,,,,,,,,,,,,
12696,Two-Year College,Golf Academy of America (Fla.),,,www.golfacademy.edu,,Apopka,FL,,Private for-profit,Suburb,"Very Small (<1,000)",56,3,9,40,,,No,84,,,"$21,865 ","$19,000 ","$26,800 ",53,
12698,Two-Year College,Americare School of Nursing-Fern Park,,,www.lincolntech.com,,Fern Park,FL,,,,,,,,,,,,,,,,,,,
12700,Two-Year College,Daytona College - Daytona Beach,,,www.DaytonaState.edu,,Daytona Beach,FL,,Public,City,"Small (1,000-5,000)",56,13,17,65,,,No,,,,"$3,400 ","$9,323 ","$28,700 ",58,
12701,Two-Year College,Fortis College at Largo,,,www.fortiscollege.edu,,Largo,FL,,Private for-profit,City,"Very Small (<1,000)",68,25,10,100,,,No,,,,"$10,569 ","$13,875 ","$26,500 ",53,
12704,Two-Year College,Taylor College,,,www.taylorcollege.edu,,Belleview,FL,,Private for-profit,Rural,"Very Small (<1,000)",80,24,8,88,,,No,61,,,"$17,728 ","$17,063 ",,,
12708,Two-Year College,Everest Institute - Miami,,,www.everest.edu/campus/miami,,Miami,FL,,,,,,,,,,,,,,,,,,,
12709,Two-Year College,Everest Institute - Hialeah,,,www.everest.edu/campus/hialeah,,Hialeah,FL,,,,,,,,,,,,,,,,,,,
12710,Two-Year College,Stenotype Institute of Jacksonville - Orlando,,,www.stenotype.edu,,Orlando,FL,,Private for-profit,Suburb,,,,,,,,,,,,"$17,771 ",,,,
12712,Two-Year College,Valencia Community College,,,valenciacollege.edu,,Orlando,FL,,Public,City,"Large (15,000+)",62,16,35,92,,Yes,No,,,,"$6,228 ","$10,500 ","$32,300 ",63,
12715,Two-Year College,College of Business and Technology,,,www.cbt.edu,,Miami,FL,,,,,,,,,,,,,,,,,,,
12717,Two-Year College,Florida College of Natural Health-Sarasota,,,WWW.FCNH.COM,,Bradenton,FL,,,,,,,,,,,,,,,,,,,
12724,Two-Year College,Southern Career College,,,www.southerncareercollege.edu,,Jacksonville,FL,,,,,,,,,,,,,,,,,,,
12725,Two-Year College,Florida Gateway College,,,https://www.fgc.edu/,,Lake City,FL,,Public,Town,"Small (1,000-5,000)",48,12,5,100,,,No,,,,"$3,567 ","$4,500 ","$33,000 ",65,
14190,Two-Year College,Key College,,,www.keycollege.edu,,Dania Beach,FL,,Private for-profit,City,"Very Small (<1,000)",100,13,20,20,,,No,,,,"$16,904 ",,"$27,100 ",54,
14193,Two-Year College,Stenotype Institute of Jacksonville - Jacksonville,,,www.stenotype.edu,,Jacksonville,FL,,Private for-profit,City,"Very Small (<1,000)",43,19,9,100,,,No,,,,"$24,784 ","$53,832 ",,,
14276,Two-Year College,College of Business and Technology-Kendall,,,www.cbt.edu,,Miami,FL,,Private for-profit,Suburb,"Very Small (<1,000)",74,0,100,100,,,No,,,,"$16,544 ","$9,485 ","$29,800 ",60,
14277,Two-Year College,City College-Altamonte Springs,,,https://www.citycollege.edu,,Altamonte Springs,FL,,Private not-for-profit,Suburb,"Very Small (<1,000)",85,38,28,100,,,No,23,,,"$23,632 ","$26,000 ","$17,900 ",34,
14280,Two-Year College,Miami Ad School-Miami Beach,,,www.miamiadschool.com,,Miami Beach,FL,,Private for-profit,City,"Very Small (<1,000)",15,6,33,,,,No,,,,,"$24,056 ",,,
14297,Two-Year College,Southeastern College-Jacksonville,,,www.sec.edu/,,Jacksonville,FL,,Private for-profit,City,"Very Small (<1,000)",55,45,10,100,,,No,80,,,"$23,835 ","$14,250 ","$16,400 ",27,
14316,Two-Year College,Dade Medical College-Miami Lakes,,,dademedicalcollege.com,,Miami Lakes,FL,,Private for-profit,Suburb,"Very Small (<1,000)",89,25,73,100,,,No,,,,"$24,415 ","$25,430 ","$21,000 ",39,
14317,Two-Year College,Cambridge Institute of Health & Technology,,,www.cambridgehealth.edu/,,Delray Beach,FL,,Private for-profit,City,"Very Small (<1,000)",87,44,14,100,,,No,66,,,"$11,106 ","$20,000 ",,,
14334,Two-Year College,CBT College-Cutler Bay,,,www.cbt.edu/,,Cutler Bay,FL,,Private for-profit,Suburb,"Very Small (<1,000)",100,20,69,100,,,No,60,,,"$17,364 ","$9,485 ",,,
12703,Two-Year College,College of Business and Technology at Hialeah,,,www.cbt.edu,,Hialeah,FL,,Private for-profit,Suburb,"Very Small (<1,000)",96,0,99,100,,,No,86,95,,"$15,398 ","$9,485 ","$27,500 ",54,
12695,Two-Year College,Keiser Career College at Greenacres,,,www.sec.edu/,,Greenacres,FL,,Private for-profit,Suburb,"Very Small (<1,000)",49,34,49,98,,,No,78,87,,"$23,757 ","$17,411 ","$36,200 ",67,
12702,Two-Year College,College of Business and Technology at Flagler,,,www.cbt.edu,,Miami,FL,,Private for-profit,Suburb,"Very Small (<1,000)",100,1,97,100,,,No,87,85,,"$15,512 ","$9,485 ","$17,600 ",31,
12721,Two-Year College,Dade Medical College at Miami,,,www.dademedical.edu/index.html,,Miami,FL,,Private for-profit,City,"Small (1,000-5,000)",95,8,89,100,,,No,82,82,,"$20,366 ","$25,430 ",,,
14292,Two-Year College,Lincoln Technical Institute-Fern Park,,,www.lincolnedu.com/campus/fern-park-orlando-fl,,Fern Park,FL,,Private for-profit,Suburb,"Very Small (<1,000)",77,26,34,98,,,No,51,79,,"$18,975 ","$11,186 ","$46,500 ",78,
12718,Two-Year College,Central Florida Institute - Tampa Bay,,,www.cfi.edu,,Palm Harbor,FL,,Private for-profit,Suburb,"Very Small (<1,000)",67,6,29,,,,No,78,76,,"$9,584 ","$9,897 ",,,
12685,Two-Year College,Le Cordon Bleu College of Culinary Arts-Miami,,,www.chefs.edu/miami,,Miramar,FL,,Private for-profit,Suburb,"Very Small (<1,000)",60,19,29,89,,,No,66,69,,"$15,702 ","$11,640 ","$23,400 ",45,
12676,Two-Year College,Fortis Institute,,,www.fortisedu.info/cig-pensacola.php,,Pensacola,FL,,Private for-profit,City,"Very Small (<1,000)",84,26,5,94,,,No,49,68,,"$9,987 ","$11,692 ","$24,700 ",49,
12684,Two-Year College,Medvance Institute at Miami,,,www.fortis.edu,,Miami,FL,,Private for-profit,Suburb,"Very Small (<1,000)",33,4,85,,,,No,68,68,,"$9,573 ","$9,500 ","$26,200 ",52,
12714,Two-Year College,Fortis College at Miami,,,www.fortis.edu,,Miami,FL,,Private for-profit,Suburb,"Very Small (<1,000)",81,5,90,,,,No,68,68,,"$18,301 ","$12,285 ","$17,900 ",36,
12686,Two-Year College,Concorde Career Institute at Miramar,,,www.concorde.edu,,Miramar,FL,,Private for-profit,Suburb,"Very Small (<1,000)",88,56,31,97,,,No,76,67,,"$18,195 ","$9,500 ","$29,700 ",59,
12707,Two-Year College,Heritage Institute - Fort Myers,,,www.heritagecollege.edu,,Fort Myers,FL,,Private for-profit,Suburb,"Very Small (<1,000)",84,13,33,100,,,No,69,66,,"$19,072 ","$13,971 ","$40,300 ",73,
14303,Two-Year College,Daytona College - Ormond Beach,,,daytonacollege.edu,,Ormond Beach,FL,,Private for-profit,City,"Very Small (<1,000)",68,31,7,63,,,No,69,66,,"$16,900 ","$8,751 ","$23,600 ",46,
12667,Two-Year College,Fortis College at Winter Park,,,www.fortis.edu,,Winter Park,FL,,Private for-profit,Suburb,"Very Small (<1,000)",0,75,25,100,,,No,60,65,,"$27,385 ","$13,875 ",,,
12687,Two-Year College,Concorde Career Institute at Tampa,,,www.concorde.edu,,Tampa,FL,,Private for-profit,City,"Very Small (<1,000)",81,29,45,99,,,No,68,65,,"$19,726 ","$9,485 ","$34,700 ",69,
12722,Two-Year College,Southern Technical College at Orlando,,,www.southerntech.edu,,Orlando,FL,,Private for-profit,Suburb,"Small (1,000-5,000)",80,37,30,100,,,No,51,65,,"$11,776 ","$19,702 ",,,
12699,Two-Year College,Fortis College at Orange Park,,,fortis.edu,,Orange Park,FL,,Private for-profit,Suburb,"Very Small (<1,000)",86,28,7,100,,,No,69,64,,"$17,354 ","$11,833 ","$38,800 ",75,
12716,Two-Year College,Florida College of Natural Health at Miami,,,www.steinered.com/,,Miami,FL,,Private for-profit,Suburb,"Very Small (<1,000)",45,14,66,100,,,No,81,64,,"$19,077 ","$8,107 ",,,
12670,Two-Year College,Fortis College at Tampa,,,fortis.edu,,Tampa,FL,,Private for-profit,Suburb,"Very Small (<1,000)",84,51,21,,,,No,67,62,,"$29,287 ",,,,
